index,Unnamed: 0,today,expiration,strike,optionType,spot,riskFreeRate,optionPremiumPrice,impliedVolatility,timeToExpiry
517,518,2023-07-10 09:31:00,2023-08-18,90.0,P,132.04,0.05,0.023680758,,0.10410958904109589
518,519,2023-07-10 09:31:00,2023-08-18,95.0,C,132.04,0.05,0.0,,0.10410958904109589
519,520,2023-07-10 09:31:00,2023-08-18,95.0,P,132.04,0.05,0.070426111,,0.10410958904109589
520,521,2023-07-10 09:31:00,2023-08-18,100.0,C,132.04,0.05,32.61064152,,0.10410958904109589
521,522,2023-07-10 09:31:00,2023-08-18,100.0,P,132.04,0.05,0.035398335,,0.10410958904109589
522,523,2023-07-10 09:31:00,2023-08-18,105.0,C,132.04,0.05,27.64146651,,0.10410958904109589
523,524,2023-07-10 09:31:00,2023-08-18,105.0,P,132.04,0.05,0.068114536,,0.10410958904109589
524,525,2023-07-10 09:31:00,2023-08-18,110.0,C,132.04,0.05,22.7101283,,0.10410958904109589
525,526,2023-07-10 09:31:00,2023-08-18,110.0,P,132.04,0.05,0.087699624,,0.10410958904109589
526,527,2023-07-10 09:31:00,2023-08-18,115.0,C,132.04,0.05,18.39790977,,0.10410958904109589
527,528,2023-07-10 09:31:00,2023-08-18,115.0,P,132.04,0.05,0.214173051,,0.10410958904109589
528,529,2023-07-10 09:31:00,2023-08-18,120.0,C,132.04,0.05,13.16419234,,0.10410958904109589
529,530,2023-07-10 09:31:00,2023-08-18,120.0,P,132.04,0.05,0.472233302,,0.10410958904109589
530,531,2023-07-10 09:31:00,2023-08-18,125.0,C,132.04,0.05,8.857712403,,0.10410958904109589
531,532,2023-07-10 09:31:00,2023-08-18,125.0,P,132.04,0.05,1.12095311,,0.10410958904109589
532,533,2023-07-10 09:31:00,2023-08-18,130.0,C,132.04,0.05,5.166491654,,0.10410958904109589
533,534,2023-07-10 09:31:00,2023-08-18,130.0,P,132.04,0.05,2.294212367,,0.10410958904109589
534,535,2023-07-10 09:31:00,2023-08-18,135.0,C,132.04,0.05,2.701411084,,0.10410958904109589
535,536,2023-07-10 09:31:00,2023-08-18,135.0,P,132.04,0.05,4.845815504,,0.10410958904109589
536,537,2023-07-10 09:31:00,2023-08-18,140.0,C,132.04,0.05,1.132077821,,0.10410958904109589
537,538,2023-07-10 09:31:00,2023-08-18,140.0,P,132.04,0.05,8.31301941,,0.10410958904109589
538,539,2023-07-10 09:31:00,2023-08-18,145.0,C,132.04,0.05,0.465270287,,0.10410958904109589
539,540,2023-07-10 09:31:00,2023-08-18,145.0,P,132.04,0.05,13.28254785,,0.10410958904109589
540,541,2023-07-10 09:31:00,2023-08-18,150.0,C,132.04,0.05,0.262285544,,0.10410958904109589
541,542,2023-07-10 09:31:00,2023-08-18,150.0,P,132.04,0.05,17.99269832,,0.10410958904109589
542,543,2023-07-10 09:31:00,2023-08-18,155.0,C,132.04,0.05,0.136621213,,0.10410958904109589
543,544,2023-07-10 09:31:00,2023-08-18,155.0,P,132.04,0.05,22.28207397,,0.10410958904109589
544,545,2023-07-10 09:31:00,2023-08-18,160.0,C,132.04,0.05,0.036823537,,0.10410958904109589
545,546,2023-07-10 09:31:00,2023-08-18,160.0,P,132.04,0.05,27.14958835,,0.10410958904109589
546,547,2023-07-10 09:31:00,2023-08-18,165.0,C,132.04,0.05,0.034983391,,0.10410958904109589
547,548,2023-07-10 09:31:00,2023-08-18,165.0,P,132.04,0.05,32.2406005,,0.10410958904109589
548,549,2023-07-10 09:31:00,2023-08-18,170.0,C,132.04,0.05,0.033676207,,0.10410958904109589
549,550,2023-07-10 09:31:00,2023-08-18,170.0,P,132.04,0.05,37.13715053,,0.10410958904109589
550,551,2023-07-10 09:31:00,2023-08-18,175.0,C,132.04,0.05,0.056742693,,0.10410958904109589
551,552,2023-07-10 09:31:00,2023-08-18,175.0,P,132.04,0.05,0.0,,0.10410958904109589
552,553,2023-07-10 09:31:00,2023-08-18,180.0,C,132.04,0.05,0.025774141,,0.10410958904109589
553,554,2023-07-10 09:31:00,2023-08-18,180.0,P,132.04,0.05,47.03428343,,0.10410958904109589
554,555,2023-07-10 09:31:00,2023-08-18,185.0,C,132.04,0.05,0.048660261,,0.10410958904109589
555,556,2023-07-10 09:31:00,2023-08-18,185.0,P,132.04,0.05,52.12358268,,0.10410958904109589
556,557,2023-07-10 09:31:00,2023-08-18,190.0,C,132.04,0.05,0.047788408,,0.10410958904109589
557,558,2023-07-10 09:31:00,2023-08-18,190.0,P,132.04,0.05,56.99396137,,0.10410958904109589
558,559,2023-07-10 09:31:00,2023-08-18,195.0,C,132.04,0.05,0.047104799,,0.10410958904109589
559,560,2023-07-10 09:31:00,2023-08-18,195.0,P,132.04,0.05,62.04034043,,0.10410958904109589
560,561,2023-07-10 09:31:00,2023-08-18,200.0,C,132.04,0.05,0.046514485,,0.10410958904109589
561,562,2023-07-10 09:31:00,2023-08-18,200.0,P,132.04,0.05,0.0,,0.10410958904109589
562,563,2023-07-10 09:31:00,2023-08-18,205.0,C,132.04,0.05,0.045949774,,0.10410958904109589
563,564,2023-07-10 09:31:00,2023-08-18,205.0,P,132.04,0.05,0.0,,0.10410958904109589
564,565,2023-07-10 09:31:00,2023-08-25,80.0,C,132.04,0.05,0.0,,0.1232876712328767
565,566,2023-07-10 09:31:00,2023-08-25,80.0,P,132.04,0.05,0.135267352,,0.1232876712328767
566,567,2023-07-10 09:31:00,2023-08-25,85.0,C,132.04,0.05,0.0,,0.1232876712328767
567,568,2023-07-10 09:31:00,2023-08-25,85.0,P,132.04,0.05,0.052220208,,0.1232876712328767
568,569,2023-07-10 09:31:00,2023-08-25,90.0,C,132.04,0.05,0.0,,0.1232876712328767
569,570,2023-07-10 09:31:00,2023-08-25,90.0,P,132.04,0.05,0.0546687,,0.1232876712328767
570,571,2023-07-10 09:31:00,2023-08-25,95.0,C,132.04,0.05,0.0,,0.1232876712328767
571,572,2023-07-10 09:31:00,2023-08-25,95.0,P,132.04,0.05,0.143217219,,0.1232876712328767
572,573,2023-07-10 09:31:00,2023-08-25,100.0,C,132.04,0.05,0.0,,0.1232876712328767
573,574,2023-07-10 09:31:00,2023-08-25,100.0,P,132.04,0.05,0.150685351,,0.1232876712328767
574,575,2023-07-10 09:31:00,2023-08-25,105.0,C,132.04,0.05,0.0,,0.1232876712328767
575,576,2023-07-10 09:31:00,2023-08-25,105.0,P,132.04,0.05,0.088040993,,0.1232876712328767
576,577,2023-07-10 09:31:00,2023-08-25,110.0,C,132.04,0.05,0.0,,0.1232876712328767
577,578,2023-07-10 09:31:00,2023-08-25,110.0,P,132.04,0.05,0.119014868,,0.1232876712328767
578,579,2023-07-10 09:31:00,2023-08-25,115.0,C,132.04,0.05,18.02101918,,0.1232876712328767
579,580,2023-07-10 09:31:00,2023-08-25,115.0,P,132.04,0.05,0.199619687,,0.1232876712328767
580,581,2023-07-10 09:31:00,2023-08-25,120.0,C,132.04,0.05,13.32341057,,0.1232876712328767
581,582,2023-07-10 09:31:00,2023-08-25,120.0,P,132.04,0.05,0.658246314,,0.1232876712328767
582,583,2023-07-10 09:31:00,2023-08-25,121.0,C,132.04,0.05,12.53708347,,0.1232876712328767
583,584,2023-07-10 09:31:00,2023-08-25,121.0,P,132.04,0.05,0.572442556,,0.1232876712328767
584,585,2023-07-10 09:31:00,2023-08-25,122.0,C,132.04,0.05,11.86759006,,0.1232876712328767
585,586,2023-07-10 09:31:00,2023-08-25,122.0,P,132.04,0.05,0.681118862,,0.1232876712328767
586,587,2023-07-10 09:31:00,2023-08-25,123.0,C,132.04,0.05,10.77922849,,0.1232876712328767
587,588,2023-07-10 09:31:00,2023-08-25,123.0,P,132.04,0.05,0.876301141,,0.1232876712328767
588,589,2023-07-10 09:31:00,2023-08-25,124.0,C,132.04,0.05,9.935689928,,0.1232876712328767
589,590,2023-07-10 09:31:00,2023-08-25,124.0,P,132.04,0.05,1.06468701,,0.1232876712328767
590,591,2023-07-10 09:31:00,2023-08-25,125.0,C,132.04,0.05,9.116763796,,0.1232876712328767
591,592,2023-07-10 09:31:00,2023-08-25,125.0,P,132.04,0.05,1.313945261,,0.1232876712328767
592,593,2023-07-10 09:31:00,2023-08-25,126.0,C,132.04,0.05,8.344277352,,0.1232876712328767
593,594,2023-07-10 09:31:00,2023-08-25,126.0,P,132.04,0.05,1.431398094,,0.1232876712328767
594,595,2023-07-10 09:31:00,2023-08-25,127.0,C,132.04,0.05,7.568482134,,0.1232876712328767
595,596,2023-07-10 09:31:00,2023-08-25,127.0,P,132.04,0.05,1.665882449,,0.1232876712328767
596,597,2023-07-10 09:31:00,2023-08-25,128.0,C,132.04,0.05,6.862032557,,0.1232876712328767
597,598,2023-07-10 09:31:00,2023-08-25,128.0,P,132.04,0.05,1.943639677,,0.1232876712328767
598,599,2023-07-10 09:31:00,2023-08-25,129.0,C,132.04,0.05,6.154056804,,0.1232876712328767
599,600,2023-07-10 09:31:00,2023-08-25,129.0,P,132.04,0.05,2.085979187,,0.1232876712328767
600,601,2023-07-10 09:31:00,2023-08-25,130.0,C,132.04,0.05,5.480876214,,0.1232876712328767
601,602,2023-07-10 09:31:00,2023-08-25,130.0,P,132.04,0.05,2.57016542,,0.1232876712328767
602,603,2023-07-10 09:31:00,2023-08-25,131.0,C,132.04,0.05,4.870258305,,0.1232876712328767
603,604,2023-07-10 09:31:00,2023-08-25,131.0,P,132.04,0.05,2.987359677,,0.1232876712328767
604,605,2023-07-10 09:31:00,2023-08-25,132.0,C,132.04,0.05,4.388299453,,0.1232876712328767
605,606,2023-07-10 09:31:00,2023-08-25,132.0,P,132.04,0.05,3.434323044,,0.1232876712328767
606,607,2023-07-10 09:31:00,2023-08-25,133.0,C,132.04,0.05,3.714588901,,0.1232876712328767
607,608,2023-07-10 09:31:00,2023-08-25,133.0,P,132.04,0.05,3.899778706,,0.1232876712328767
608,609,2023-07-10 09:31:00,2023-08-25,134.0,C,132.04,0.05,3.227136857,,0.1232876712328767
609,610,2023-07-10 09:31:00,2023-08-25,134.0,P,132.04,0.05,4.310209193,,0.1232876712328767
610,611,2023-07-10 09:31:00,2023-08-25,135.0,C,132.04,0.05,2.892099164,,0.1232876712328767
611,612,2023-07-10 09:31:00,2023-08-25,135.0,P,132.04,0.05,4.86621726,,0.1232876712328767
612,613,2023-07-10 09:31:00,2023-08-25,136.0,C,132.04,0.05,2.490120421,,0.1232876712328767
613,614,2023-07-10 09:31:00,2023-08-25,136.0,P,132.04,0.05,5.454987868,,0.1232876712328767
614,615,2023-07-10 09:31:00,2023-08-25,137.0,C,132.04,0.05,2.159951477,,0.1232876712328767
615,616,2023-07-10 09:31:00,2023-08-25,137.0,P,132.04,0.05,6.134446377,,0.1232876712328767
616,617,2023-07-10 09:31:00,2023-08-25,138.0,C,132.04,0.05,1.804378868,,0.1232876712328767
617,618,2023-07-10 09:31:00,2023-08-25,138.0,P,132.04,0.05,6.852723632,,0.1232876712328767
618,619,2023-07-10 09:31:00,2023-08-25,139.0,C,132.04,0.05,1.50085149,,0.1232876712328767
619,620,2023-07-10 09:31:00,2023-08-25,139.0,P,132.04,0.05,7.58051326,,0.1232876712328767
620,621,2023-07-10 09:31:00,2023-08-25,140.0,C,132.04,0.05,1.205699634,,0.1232876712328767
621,622,2023-07-10 09:31:00,2023-08-25,140.0,P,132.04,0.05,8.336727497,,0.1232876712328767
622,623,2023-07-10 09:31:00,2023-08-25,141.0,C,132.04,0.05,1.079522633,,0.1232876712328767
623,624,2023-07-10 09:31:00,2023-08-25,141.0,P,132.04,0.05,9.612402362,,0.1232876712328767
624,625,2023-07-10 09:31:00,2023-08-25,142.0,C,132.04,0.05,0.911635762,,0.1232876712328767
625,626,2023-07-10 09:31:00,2023-08-25,142.0,P,132.04,0.05,9.983001387,,0.1232876712328767
626,627,2023-07-10 09:31:00,2023-08-25,143.0,C,132.04,0.05,0.790530315,,0.1232876712328767
627,628,2023-07-10 09:31:00,2023-08-25,143.0,P,132.04,0.05,10.85358382,,0.1232876712328767
628,629,2023-07-10 09:31:00,2023-08-25,144.0,C,132.04,0.05,0.664973249,,0.1232876712328767
629,630,2023-07-10 09:31:00,2023-08-25,144.0,P,132.04,0.05,11.8708731,,0.1232876712328767
630,631,2023-07-10 09:31:00,2023-08-25,145.0,C,132.04,0.05,0.567745081,,0.1232876712328767
631,632,2023-07-10 09:31:00,2023-08-25,145.0,P,132.04,0.05,12.79130505,,0.1232876712328767
632,633,2023-07-10 09:31:00,2023-08-25,146.0,C,132.04,0.05,0.655210056,,0.1232876712328767
633,634,2023-07-10 09:31:00,2023-08-25,146.0,P,132.04,0.05,13.72381542,,0.1232876712328767
634,635,2023-07-10 09:31:00,2023-08-25,147.0,C,132.04,0.05,0.431586414,,0.1232876712328767
635,636,2023-07-10 09:31:00,2023-08-25,147.0,P,132.04,0.05,14.63394185,,0.1232876712328767
636,637,2023-07-10 09:31:00,2023-08-25,148.0,C,132.04,0.05,0.476711957,,0.1232876712328767
637,638,2023-07-10 09:31:00,2023-08-25,148.0,P,132.04,0.05,15.55559622,,0.1232876712328767
638,639,2023-07-10 09:31:00,2023-08-25,150.0,C,132.04,0.05,0.334828215,,0.1232876712328767
639,640,2023-07-10 09:31:00,2023-08-25,150.0,P,132.04,0.05,17.48392244,,0.1232876712328767
640,641,2023-07-10 09:31:00,2023-08-25,152.5,C,132.04,0.05,0.290078999,,0.1232876712328767
641,642,2023-07-10 09:31:00,2023-08-25,152.5,P,132.04,0.05,19.8864053,,0.1232876712328767
642,643,2023-07-10 09:31:00,2023-08-25,155.0,C,132.04,0.05,0.253331057,,0.1232876712328767
643,644,2023-07-10 09:31:00,2023-08-25,155.0,P,132.04,0.05,22.31775831,,0.1232876712328767
644,645,2023-07-10 09:31:00,2023-08-25,160.0,C,132.04,0.05,0.096978445,,0.1232876712328767
645,646,2023-07-10 09:31:00,2023-08-25,160.0,P,132.04,0.05,27.19482976,,0.1232876712328767
646,647,2023-07-10 09:31:00,2023-08-25,165.0,C,132.04,0.05,0.087062659,,0.1232876712328767
647,648,2023-07-10 09:31:00,2023-08-25,165.0,P,132.04,0.05,32.13575173,,0.1232876712328767
648,649,2023-07-10 09:31:00,2023-08-25,170.0,C,132.04,0.05,0.084237677,,0.1232876712328767
649,650,2023-07-10 09:31:00,2023-08-25,170.0,P,132.04,0.05,37.05641947,,0.1232876712328767
650,651,2023-07-10 09:31:00,2023-08-25,175.0,C,132.04,0.05,0.117371555,,0.1232876712328767
651,652,2023-07-10 09:31:00,2023-08-25,175.0,P,132.04,0.05,42.05179842,,0.1232876712328767
652,653,2023-07-10 09:31:00,2023-08-25,180.0,C,132.04,0.05,0.115085305,,0.1232876712328767
653,654,2023-07-10 09:31:00,2023-08-25,180.0,P,132.04,0.05,46.97623039,,0.1232876712328767
654,655,2023-07-10 09:31:00,2023-09-15,65.0,C,132.04,0.05,67.75895746,,0.18082191780821918
655,656,2023-07-10 09:31:00,2023-09-15,65.0,P,132.04,0.05,0.015968708,,0.18082191780821918
656,657,2023-07-10 09:31:00,2023-09-15,70.0,C,132.04,0.05,62.78496132,,0.18082191780821918
657,658,2023-07-10 09:31:00,2023-09-15,70.0,P,132.04,0.05,0.019690816,,0.18082191780821918
658,659,2023-07-10 09:31:00,2023-09-15,75.0,C,132.04,0.05,57.9008402,,0.18082191780821918
659,660,2023-07-10 09:31:00,2023-09-15,75.0,P,132.04,0.05,0.027331519,,0.18082191780821918
660,661,2023-07-10 09:31:00,2023-09-15,80.0,C,132.04,0.05,52.85056657,,0.18082191780821918
661,662,2023-07-10 09:31:00,2023-09-15,80.0,P,132.04,0.05,0.030706841,,0.18082191780821918
662,663,2023-07-10 09:31:00,2023-09-15,85.0,C,132.04,0.05,47.90402025,,0.18082191780821918
663,664,2023-07-10 09:31:00,2023-09-15,85.0,P,132.04,0.05,0.034013366,,0.18082191780821918
664,665,2023-07-10 09:31:00,2023-09-15,90.0,C,132.04,0.05,0.0,,0.18082191780821918
665,666,2023-07-10 09:31:00,2023-09-15,90.0,P,132.04,0.05,0.044486513,,0.18082191780821918
666,667,2023-07-10 09:31:00,2023-09-15,95.0,C,132.04,0.05,37.93180453,,0.18082191780821918
667,668,2023-07-10 09:31:00,2023-09-15,95.0,P,132.04,0.05,0.062124499,,0.18082191780821918
668,669,2023-07-10 09:31:00,2023-09-15,100.0,C,132.04,0.05,0.0,,0.18082191780821918
669,670,2023-07-10 09:31:00,2023-09-15,100.0,P,132.04,0.05,0.087145323,,0.18082191780821918
670,671,2023-07-10 09:31:00,2023-09-15,105.0,C,132.04,0.05,28.2128863,,0.18082191780821918
671,672,2023-07-10 09:31:00,2023-09-15,105.0,P,132.04,0.05,0.125292027,,0.18082191780821918
672,673,2023-07-10 09:31:00,2023-09-15,110.0,C,132.04,0.05,23.67903365,,0.18082191780821918
673,674,2023-07-10 09:31:00,2023-09-15,110.0,P,132.04,0.05,0.258048321,,0.18082191780821918
674,675,2023-07-10 09:31:00,2023-09-15,115.0,C,132.04,0.05,18.53914874,,0.18082191780821918
675,676,2023-07-10 09:31:00,2023-09-15,115.0,P,132.04,0.05,0.428455698,,0.18082191780821918
676,677,2023-07-10 09:31:00,2023-09-15,120.0,C,132.04,0.05,14.41576599,,0.18082191780821918
677,678,2023-07-10 09:31:00,2023-09-15,120.0,P,132.04,0.05,0.827491452,,0.18082191780821918
678,679,2023-07-10 09:31:00,2023-09-15,125.0,C,132.04,0.05,10.06193767,,0.18082191780821918
679,680,2023-07-10 09:31:00,2023-09-15,125.0,P,132.04,0.05,1.639164088,,0.18082191780821918
680,681,2023-07-10 09:31:00,2023-09-15,130.0,C,132.04,0.05,6.18122171,,0.18082191780821918
681,682,2023-07-10 09:31:00,2023-09-15,130.0,P,132.04,0.05,2.994486396,,0.18082191780821918
682,683,2023-07-10 09:31:00,2023-09-15,135.0,C,132.04,0.05,3.433455656,,0.18082191780821918
683,684,2023-07-10 09:31:00,2023-09-15,135.0,P,132.04,0.05,5.349655551,,0.18082191780821918
684,685,2023-07-10 09:31:00,2023-09-15,140.0,C,132.04,0.05,1.657101958,,0.18082191780821918
685,686,2023-07-10 09:31:00,2023-09-15,140.0,P,132.04,0.05,8.375778344,,0.18082191780821918
686,687,2023-07-10 09:31:00,2023-09-15,145.0,C,132.04,0.05,0.768527814,,0.18082191780821918
687,688,2023-07-10 09:31:00,2023-09-15,145.0,P,132.04,0.05,12.3707802,,0.18082191780821918
688,689,2023-07-10 09:31:00,2023-09-15,150.0,C,132.04,0.05,0.354405896,,0.18082191780821918
689,690,2023-07-10 09:31:00,2023-09-15,150.0,P,132.04,0.05,0.0,,0.18082191780821918
690,691,2023-07-10 09:31:00,2023-09-15,155.0,C,132.04,0.05,0.179757849,,0.18082191780821918
691,692,2023-07-10 09:31:00,2023-09-15,155.0,P,132.04,0.05,22.11772064,,0.18082191780821918
692,693,2023-07-10 09:31:00,2023-09-15,160.0,C,132.04,0.05,0.095279464,,0.18082191780821918
693,694,2023-07-10 09:31:00,2023-09-15,160.0,P,132.04,0.05,27.00038798,,0.18082191780821918
694,695,2023-07-10 09:31:00,2023-09-15,165.0,C,132.04,0.05,0.058361321,,0.18082191780821918
695,696,2023-07-10 09:31:00,2023-09-15,165.0,P,132.04,0.05,31.89045528,,0.18082191780821918
696,697,2023-07-10 09:31:00,2023-09-15,170.0,C,132.04,0.05,0.036462177,,0.18082191780821918
697,698,2023-07-10 09:31:00,2023-09-15,170.0,P,132.04,0.05,36.8677423,,0.18082191780821918
698,699,2023-07-10 09:31:00,2023-09-15,175.0,C,132.04,0.05,0.035266932,,0.18082191780821918
699,700,2023-07-10 09:31:00,2023-09-15,175.0,P,132.04,0.05,41.76495304,,0.18082191780821918
700,701,2023-07-10 09:31:00,2023-09-15,180.0,C,132.04,0.05,0.027883354,,0.18082191780821918
701,702,2023-07-10 09:31:00,2023-09-15,180.0,P,132.04,0.05,46.43128884,,0.18082191780821918
702,703,2023-07-10 09:31:00,2023-09-15,185.0,C,132.04,0.05,0.027241894,,0.18082191780821918
703,704,2023-07-10 09:31:00,2023-09-15,185.0,P,132.04,0.05,51.41277722,,0.18082191780821918
704,705,2023-07-10 09:31:00,2023-09-15,190.0,C,132.04,0.05,0.020373635,,0.18082191780821918
705,706,2023-07-10 09:31:00,2023-09-15,190.0,P,132.04,0.05,0.0,,0.18082191780821918
706,707,2023-07-10 09:31:00,2023-09-15,195.0,C,132.04,0.05,0.019984129,,0.18082191780821918
707,708,2023-07-10 09:31:00,2023-09-15,195.0,P,132.04,0.05,61.40542456,,0.18082191780821918
708,709,2023-07-10 09:31:00,2023-09-15,200.0,C,132.04,0.05,0.019661213,,0.18082191780821918
709,710,2023-07-10 09:31:00,2023-09-15,200.0,P,132.04,0.05,66.35048837,,0.18082191780821918
710,711,2023-07-10 09:31:00,2023-10-20,65.0,C,132.04,0.05,0.0,,0.27671232876712326
711,712,2023-07-10 09:31:00,2023-10-20,65.0,P,132.04,0.05,0.029397108,,0.27671232876712326
712,713,2023-07-10 09:31:00,2023-10-20,70.0,C,132.04,0.05,0.0,,0.27671232876712326
713,714,2023-07-10 09:31:00,2023-10-20,70.0,P,132.04,0.05,0.033285263,,0.27671232876712326
714,715,2023-07-10 09:31:00,2023-10-20,75.0,C,132.04,0.05,0.0,,0.27671232876712326
715,716,2023-07-10 09:31:00,2023-10-20,75.0,P,132.04,0.05,0.04935739,,0.27671232876712326
716,717,2023-07-10 09:31:00,2023-10-20,80.0,C,132.04,0.05,0.0,,0.27671232876712326
717,718,2023-07-10 09:31:00,2023-10-20,80.0,P,132.04,0.05,0.060911657,,0.27671232876712326
718,719,2023-07-10 09:31:00,2023-10-20,85.0,C,132.04,0.05,48.83394725,,0.27671232876712326
719,720,2023-07-10 09:31:00,2023-10-20,85.0,P,132.04,0.05,0.088838321,,0.27671232876712326
720,721,2023-07-10 09:31:00,2023-10-20,90.0,C,132.04,0.05,43.85009684,,0.27671232876712326
721,722,2023-07-10 09:31:00,2023-10-20,90.0,P,132.04,0.05,0.119864404,,0.27671232876712326
722,723,2023-07-10 09:31:00,2023-10-20,95.0,C,132.04,0.05,38.9148104,,0.27671232876712326
723,724,2023-07-10 09:31:00,2023-10-20,95.0,P,132.04,0.05,0.166660373,,0.27671232876712326
724,725,2023-07-10 09:31:00,2023-10-20,100.0,C,132.04,0.05,34.05022573,,0.27671232876712326
725,726,2023-07-10 09:31:00,2023-10-20,100.0,P,132.04,0.05,0.227869855,,0.27671232876712326
726,727,2023-07-10 09:31:00,2023-10-20,105.0,C,132.04,0.05,29.23380862,,0.27671232876712326
727,728,2023-07-10 09:31:00,2023-10-20,105.0,P,132.04,0.05,0.331584043,,0.27671232876712326
728,729,2023-07-10 09:31:00,2023-10-20,110.0,C,132.04,0.05,24.58296036,,0.27671232876712326
729,730,2023-07-10 09:31:00,2023-10-20,110.0,P,132.04,0.05,0.51758724,,0.27671232876712326
730,731,2023-07-10 09:31:00,2023-10-20,115.0,C,132.04,0.05,19.48605581,,0.27671232876712326
731,732,2023-07-10 09:31:00,2023-10-20,115.0,P,132.04,0.05,0.802142947,,0.27671232876712326
732,733,2023-07-10 09:31:00,2023-10-20,120.0,C,132.04,0.05,15.09346529,,0.27671232876712326
733,734,2023-07-10 09:31:00,2023-10-20,120.0,P,132.04,0.05,1.275509279,,0.27671232876712326
734,735,2023-07-10 09:31:00,2023-10-20,125.0,C,132.04,0.05,11.00128642,,0.27671232876712326
735,736,2023-07-10 09:31:00,2023-10-20,125.0,P,132.04,0.05,2.130182509,,0.27671232876712326
736,737,2023-07-10 09:31:00,2023-10-20,130.0,C,132.04,0.05,7.431953653,,0.27671232876712326
737,738,2023-07-10 09:31:00,2023-10-20,130.0,P,132.04,0.05,3.493310931,,0.27671232876712326
738,739,2023-07-10 09:31:00,2023-10-20,135.0,C,132.04,0.05,4.542784183,,0.27671232876712326
739,740,2023-07-10 09:31:00,2023-10-20,135.0,P,132.04,0.05,5.556469426,,0.27671232876712326
740,741,2023-07-10 09:31:00,2023-10-20,140.0,C,132.04,0.05,2.522995859,,0.27671232876712326
741,742,2023-07-10 09:31:00,2023-10-20,140.0,P,132.04,0.05,8.499034144,,0.27671232876712326
742,743,2023-07-10 09:31:00,2023-10-20,145.0,C,132.04,0.05,1.386515008,,0.27671232876712326
743,744,2023-07-10 09:31:00,2023-10-20,145.0,P,132.04,0.05,11.9196557,,0.27671232876712326
744,745,2023-07-10 09:31:00,2023-10-20,150.0,C,132.04,0.05,0.732208263,,0.27671232876712326
745,746,2023-07-10 09:31:00,2023-10-20,150.0,P,132.04,0.05,17.05259425,,0.27671232876712326
746,747,2023-07-10 09:31:00,2023-10-20,155.0,C,132.04,0.05,0.412608924,,0.27671232876712326
747,748,2023-07-10 09:31:00,2023-10-20,155.0,P,132.04,0.05,21.96729453,,0.27671232876712326
748,749,2023-07-10 09:31:00,2023-10-20,160.0,C,132.04,0.05,0.233547269,,0.27671232876712326
749,750,2023-07-10 09:31:00,2023-10-20,160.0,P,132.04,0.05,26.29666356,,0.27671232876712326
750,751,2023-07-10 09:31:00,2023-10-20,165.0,C,132.04,0.05,0.138577724,,0.27671232876712326
751,752,2023-07-10 09:31:00,2023-10-20,165.0,P,132.04,0.05,31.25911171,,0.27671232876712326
752,753,2023-07-10 09:31:00,2023-10-20,170.0,C,132.04,0.05,0.090478502,,0.27671232876712326
753,754,2023-07-10 09:31:00,2023-10-20,170.0,P,132.04,0.05,36.22137365,,0.27671232876712326
754,755,2023-07-10 09:31:00,2023-10-20,175.0,C,132.04,0.05,0.068924341,,0.27671232876712326
755,756,2023-07-10 09:31:00,2023-10-20,175.0,P,132.04,0.05,41.23791347,,0.27671232876712326
756,757,2023-07-10 09:31:00,2023-10-20,180.0,C,132.04,0.05,0.04834409,,0.27671232876712326
757,758,2023-07-10 09:31:00,2023-10-20,180.0,P,132.04,0.05,46.24851355,,0.27671232876712326
758,759,2023-07-10 09:31:00,2023-10-20,185.0,C,132.04,0.05,0.084672862,,0.27671232876712326
759,760,2023-07-10 09:31:00,2023-10-20,185.0,P,132.04,0.05,51.13318237,,0.27671232876712326
760,761,2023-07-10 09:31:00,2023-10-20,190.0,C,132.04,0.05,0.077254381,,0.27671232876712326
761,762,2023-07-10 09:31:00,2023-10-20,190.0,P,132.04,0.05,56.09687896,,0.27671232876712326
762,763,2023-07-10 09:31:00,2023-10-20,195.0,C,132.04,0.05,0.033373153,,0.27671232876712326
763,764,2023-07-10 09:31:00,2023-10-20,195.0,P,132.04,0.05,61.10742419,,0.27671232876712326
764,765,2023-07-10 09:31:00,2023-10-20,200.0,C,132.04,0.05,0.032865846,,0.27671232876712326
765,766,2023-07-10 09:31:00,2023-10-20,200.0,P,132.04,0.05,65.96238989,,0.27671232876712326
766,767,2023-07-10 09:31:00,2023-10-20,205.0,C,132.04,0.05,0.026303505,,0.27671232876712326
767,768,2023-07-10 09:31:00,2023-10-20,205.0,P,132.04,0.05,71.01739311,,0.27671232876712326
768,769,2023-07-10 09:31:00,2024-01-19,60.0,C,132.04,0.05,0.0,,0.5260273972602739
769,770,2023-07-10 09:31:00,2024-01-19,60.0,P,132.04,0.05,0.048020478,,0.5260273972602739
770,771,2023-07-10 09:31:00,2024-01-19,65.0,C,132.04,0.05,0.0,,0.5260273972602739
771,772,2023-07-10 09:31:00,2024-01-19,65.0,P,132.04,0.05,0.067448754,,0.5260273972602739
772,773,2023-07-10 09:31:00,2024-01-19,70.0,C,132.04,0.05,0.0,,0.5260273972602739
773,774,2023-07-10 09:31:00,2024-01-19,70.0,P,132.04,0.05,0.11083794,,0.5260273972602739
774,775,2023-07-10 09:31:00,2024-01-19,75.0,C,132.04,0.05,0.0,,0.5260273972602739
